frame_timestamp,matched_ground_truth_timestamp,ground_truth_delta_us,velodyne_file,Cam1,Cam2,Cam3,Cam4,Cam5
1328390167423555,1328390167423391,164,1328390167423555.bin,1328390167423555.jpg,1328390167423555.jpg,1328390167423555.jpg,1328390167423555.jpg,1328390167423555.jpg
1328390167624230,1328390167623855,375,1328390167624230.bin,1328390167624230.jpg,1328390167624230.jpg,1328390167624230.jpg,1328390167624230.jpg,1328390167624230.jpg
1328390167823490,1328390167823847,357,1328390167823490.bin,1328390167823490.jpg,1328390167823490.jpg,1328390167823490.jpg,1328390167823490.jpg,1328390167823490.jpg
1328390168023450,1328390168023765,315,1328390168023450.bin,1328390168023450.jpg,1328390168023450.jpg,1328390168023450.jpg,1328390168023450.jpg,1328390168023450.jpg
1328390168224067,1328390168224158,91,1328390168224067.bin,1328390168224067.jpg,1328390168224067.jpg,1328390168224067.jpg,1328390168224067.jpg,1328390168224067.jpg
1328390168423394,1328390168423843,449,1328390168423394.bin,1328390168423394.jpg,1328390168423394.jpg,1328390168423394.jpg,1328390168423394.jpg,1328390168423394.jpg
1328390168623357,1328390168624306,949,1328390168623357.bin,1328390168623357.jpg,1328390168623357.jpg,1328390168623357.jpg,1328390168623357.jpg,1328390168623357.jpg
1328390168823328,1328390168824094,766,1328390168823328.bin,1328390168823328.jpg,1328390168823328.jpg,1328390168823328.jpg,1328390168823328.jpg,1328390168823328.jpg
1328390169023289,1328390169024617,1328,1328390169023289.bin,1328390169023289.jpg,1328390169023289.jpg,1328390169023289.jpg,1328390169023289.jpg,1328390169023289.jpg
1328390169223306,1328390169224195,889,1328390169223306.bin,1328390169223306.jpg,1328390169223306.jpg,1328390169223306.jpg,1328390169223306.jpg,1328390169223306.jpg
1328390169423268,1328390169424142,874,1328390169423268.bin,1328390169423268.jpg,1328390169423268.jpg,1328390169423268.jpg,1328390169423268.jpg,1328390169423268.jpg
1328390169623194,1328390169624169,975,1328390169623194.bin,1328390169623194.jpg,1328390169623194.jpg,1328390169623194.jpg,1328390169623194.jpg,1328390169623194.jpg
1328390169823163,1328390169824328,1165,1328390169823163.bin,1328390169823163.jpg,1328390169823163.jpg,1328390169823163.jpg,1328390169823163.jpg,1328390169823163.jpg
1328390170023125,1328390170021920,1205,1328390170023125.bin,1328390170023125.jpg,1328390170023125.jpg,1328390170023125.jpg,1328390170023125.jpg,1328390170023125.jpg
1328390170223341,1328390170223157,184,1328390170223341.bin,1328390170223341.jpg,1328390170223341.jpg,1328390170223341.jpg,1328390170223341.jpg,1328390170223341.jpg
1328390170423078,1328390170423633,555,1328390170423078.bin,1328390170423078.jpg,1328390170423078.jpg,1328390170423078.jpg,1328390170423078.jpg,1328390170423078.jpg
1328390170623033,1328390170623771,738,1328390170623033.bin,1328390170623033.jpg,1328390170623033.jpg,1328390170623033.jpg,1328390170623033.jpg,1328390170623033.jpg
1328390170823004,1328390170824039,1035,1328390170823004.bin,1328390170823004.jpg,1328390170823004.jpg,1328390170823004.jpg,1328390170823004.jpg,1328390170823004.jpg
1328390171022957,1328390171023804,847,1328390171022957.bin,1328390171022957.jpg,1328390171022957.jpg,1328390171022957.jpg,1328390171022957.jpg,1328390171022957.jpg
1328390171222944,1328390171223584,640,1328390171222944.bin,1328390171222944.jpg,1328390171222944.jpg,1328390171222944.jpg,1328390171222944.jpg,1328390171222944.jpg
1328390171422905,1328390171422941,36,1328390171422905.bin,1328390171422905.jpg,1328390171422905.jpg,1328390171422905.jpg,1328390171422905.jpg,1328390171422905.jpg
1328390171622901,1328390171623744,843,1328390171622901.bin,1328390171622901.jpg,1328390171622901.jpg,1328390171622901.jpg,1328390171622901.jpg,1328390171622901.jpg
1328390171822834,1328390171823965,1131,1328390171822834.bin,1328390171822834.jpg,1328390171822834.jpg,1328390171822834.jpg,1328390171822834.jpg,1328390171822834.jpg
1328390172022794,1328390172022330,464,1328390172022794.bin,1328390172022794.jpg,1328390172022794.jpg,1328390172022794.jpg,1328390172022794.jpg,1328390172022794.jpg
1328390172222773,1328390172223518,745,1328390172222773.bin,1328390172222773.jpg,1328390172222773.jpg,1328390172222773.jpg,1328390172222773.jpg,1328390172222773.jpg
1328390172622707,1328390172623837,1130,1328390172622707.bin,1328390172622707.jpg,1328390172622707.jpg,1328390172622707.jpg,1328390172622707.jpg,1328390172622707.jpg
1328390172822674,1328390172823988,1314,1328390172822674.bin,1328390172822674.jpg,1328390172822674.jpg,1328390172822674.jpg,1328390172822674.jpg,1328390172822674.jpg
1328390173022640,1328390173025409,2769,1328390173022640.bin,1328390173022640.jpg,1328390173022640.jpg,1328390173022640.jpg,1328390173022640.jpg,1328390173022640.jpg
1328390173222609,1328390173220985,1624,1328390173222609.bin,1328390173222609.jpg,1328390173222609.jpg,1328390173222609.jpg,1328390173222609.jpg,1328390173222609.jpg
1328390173422611,1328390173422077,534,1328390173422611.bin,1328390173422611.jpg,1328390173422611.jpg,1328390173422611.jpg,1328390173422611.jpg,1328390173422611.jpg
1328390173622544,1328390173623261,717,1328390173622544.bin,1328390173622544.jpg,1328390173622544.jpg,1328390173622544.jpg,1328390173622544.jpg,1328390173622544.jpg
1328390173822509,1328390173823667,1158,1328390173822509.bin,1328390173822509.jpg,1328390173822509.jpg,1328390173822509.jpg,1328390173822509.jpg,1328390173822509.jpg
1328390174022467,1328390174024075,1608,1328390174022467.bin,1328390174022467.jpg,1328390174022467.jpg,1328390174022467.jpg,1328390174022467.jpg,1328390174022467.jpg
1328390174222442,1328390174224054,1612,1328390174222442.bin,1328390174222442.jpg,1328390174222442.jpg,1328390174222442.jpg,1328390174222442.jpg,1328390174222442.jpg
1328390174422441,1328390174423671,1230,1328390174422441.bin,1328390174422441.jpg,1328390174422441.jpg,1328390174422441.jpg,1328390174422441.jpg,1328390174422441.jpg
1328390174622377,1328390174624063,1686,1328390174622377.bin,1328390174622377.jpg,1328390174622377.jpg,1328390174622377.jpg,1328390174622377.jpg,1328390174622377.jpg
1328390174822353,1328390174824185,1832,1328390174822353.bin,1328390174822353.jpg,1328390174822353.jpg,1328390174822353.jpg,1328390174822353.jpg,1328390174822353.jpg
1328390175022314,1328390175025409,3095,1328390175022314.bin,1328390175022314.jpg,1328390175022314.jpg,1328390175022314.jpg,1328390175022314.jpg,1328390175022314.jpg
1328390175222278,1328390175224225,1947,1328390175222278.bin,1328390175222278.jpg,1328390175222278.jpg,1328390175222278.jpg,1328390175222278.jpg,1328390175222278.jpg
1328390175422247,1328390175424039,1792,1328390175422247.bin,1328390175422247.jpg,1328390175422247.jpg,1328390175422247.jpg,1328390175422247.jpg,1328390175422247.jpg
1328390175622215,1328390175623613,1398,1328390175622215.bin,1328390175622215.jpg,1328390175622215.jpg,1328390175622215.jpg,1328390175622215.jpg,1328390175622215.jpg
1328390175822180,1328390175820886,1294,1328390175822180.bin,1328390175822180.jpg,1328390175822180.jpg,1328390175822180.jpg,1328390175822180.jpg,1328390175822180.jpg
1328390176022138,1328390176024111,1973,1328390176022138.bin,1328390176022138.jpg,1328390176022138.jpg,1328390176022138.jpg,1328390176022138.jpg,1328390176022138.jpg
1328390176222115,1328390176224020,1905,1328390176222115.bin,1328390176222115.jpg,1328390176222115.jpg,1328390176222115.jpg,1328390176222115.jpg,1328390176222115.jpg
1328390176422085,1328390176423644,1559,1328390176422085.bin,1328390176422085.jpg,1328390176422085.jpg,1328390176422085.jpg,1328390176422085.jpg,1328390176422085.jpg
1328390176622051,1328390176623794,1743,1328390176622051.bin,1328390176622051.jpg,1328390176622051.jpg,1328390176622051.jpg,1328390176622051.jpg,1328390176622051.jpg
1328390176822015,1328390176823557,1542,1328390176822015.bin,1328390176822015.jpg,1328390176822015.jpg,1328390176822015.jpg,1328390176822015.jpg,1328390176822015.jpg
1328390177022003,1328390177020612,1391,1328390177022003.bin,1328390177022003.jpg,1328390177022003.jpg,1328390177022003.jpg,1328390177022003.jpg,1328390177022003.jpg
1328390177221980,1328390177223619,1639,1328390177221980.bin,1328390177221980.jpg,1328390177221980.jpg,1328390177221980.jpg,1328390177221980.jpg,1328390177221980.jpg
1328390177421921,1328390177423848,1927,1328390177421921.bin,1328390177421921.jpg,1328390177421921.jpg,1328390177421921.jpg,1328390177421921.jpg,1328390177421921.jpg
1328390177621894,1328390177624079,2185,1328390177621894.bin,1328390177621894.jpg,1328390177621894.jpg,1328390177621894.jpg,1328390177621894.jpg,1328390177621894.jpg
1328390177821854,1328390177824084,2230,1328390177821854.bin,1328390177821854.jpg,1328390177821854.jpg,1328390177821854.jpg,1328390177821854.jpg,1328390177821854.jpg
1328390178021822,1328390178019999,1823,1328390178021822.bin,1328390178021822.jpg,1328390178021822.jpg,1328390178021822.jpg,1328390178021822.jpg,1328390178021822.jpg
1328390178221789,1328390178223694,1905,1328390178221789.bin,1328390178221789.jpg,1328390178221789.jpg,1328390178221789.jpg,1328390178221789.jpg,1328390178221789.jpg
1328390178421759,1328390178429504,7745,1328390178421759.bin,1328390178421759.jpg,1328390178421759.jpg,1328390178421759.jpg,1328390178421759.jpg,1328390178421759.jpg
1328390178621727,1328390178625452,3725,1328390178621727.bin,1328390178621727.jpg,1328390178621727.jpg,1328390178621727.jpg,1328390178621727.jpg,1328390178621727.jpg
1328390178821689,1328390178823609,1920,1328390178821689.bin,1328390178821689.jpg,1328390178821689.jpg,1328390178821689.jpg,1328390178821689.jpg,1328390178821689.jpg
1328390179021685,1328390179023745,2060,1328390179021685.bin,1328390179021685.jpg,1328390179021685.jpg,1328390179021685.jpg,1328390179021685.jpg,1328390179021685.jpg
1328390179221625,1328390179224527,2902,1328390179221625.bin,1328390179221625.jpg,1328390179221625.jpg,1328390179221625.jpg,1328390179221625.jpg,1328390179221625.jpg
1328390179421595,1328390179419288,2307,1328390179421595.bin,1328390179421595.jpg,1328390179421595.jpg,1328390179421595.jpg,1328390179421595.jpg,1328390179421595.jpg
1328390179621560,1328390179621023,537,1328390179621560.bin,1328390179621560.jpg,1328390179621560.jpg,1328390179621560.jpg,1328390179621560.jpg,1328390179621560.jpg
1328390179821527,1328390179823567,2040,1328390179821527.bin,1328390179821527.jpg,1328390179821527.jpg,1328390179821527.jpg,1328390179821527.jpg,1328390179821527.jpg
1328390180021494,1328390180025050,3556,1328390180021494.bin,1328390180021494.jpg,1328390180021494.jpg,1328390180021494.jpg,1328390180021494.jpg,1328390180021494.jpg
1328390180221462,1328390180223900,2438,1328390180221462.bin,1328390180221462.jpg,1328390180221462.jpg,1328390180221462.jpg,1328390180221462.jpg,1328390180221462.jpg
1328390180421454,1328390180424086,2632,1328390180421454.bin,1328390180421454.jpg,1328390180421454.jpg,1328390180421454.jpg,1328390180421454.jpg,1328390180421454.jpg
1328390180621395,1328390180623659,2264,1328390180621395.bin,1328390180621395.jpg,1328390180621395.jpg,1328390180621395.jpg,1328390180621395.jpg,1328390180621395.jpg
1328390180821353,1328390180823723,2370,1328390180821353.bin,1328390180821353.jpg,1328390180821353.jpg,1328390180821353.jpg,1328390180821353.jpg,1328390180821353.jpg
1328390181021322,1328390181023877,2555,1328390181021322.bin,1328390181021322.jpg,1328390181021322.jpg,1328390181021322.jpg,1328390181021322.jpg,1328390181021322.jpg
1328390181221297,1328390181223997,2700,1328390181221297.bin,1328390181221297.jpg,1328390181221297.jpg,1328390181221297.jpg,1328390181221297.jpg,1328390181221297.jpg
1328390181421268,1328390181423674,2406,1328390181421268.bin,1328390181421268.jpg,1328390181421268.jpg,1328390181421268.jpg,1328390181421268.jpg,1328390181421268.jpg
1328390181621233,1328390181619312,1921,1328390181621233.bin,1328390181621233.jpg,1328390181621233.jpg,1328390181621233.jpg,1328390181621233.jpg,1328390181621233.jpg
1328390181821200,1328390181820422,778,1328390181821200.bin,1328390181821200.jpg,1328390181821200.jpg,1328390181821200.jpg,1328390181821200.jpg,1328390181821200.jpg
1328390182021170,1328390182021573,403,1328390182021170.bin,1328390182021170.jpg,1328390182021170.jpg,1328390182021170.jpg,1328390182021170.jpg,1328390182021170.jpg
1328390182221210,1328390182225444,4234,1328390182221210.bin,1328390182221210.jpg,1328390182221210.jpg,1328390182221210.jpg,1328390182221210.jpg,1328390182221210.jpg
1328390182421121,1328390182423536,2415,1328390182421121.bin,1328390182421121.jpg,1328390182421121.jpg,1328390182421121.jpg,1328390182421121.jpg,1328390182421121.jpg
1328390182621093,1328390182619252,1841,1328390182621093.bin,1328390182621093.jpg,1328390182621093.jpg,1328390182621093.jpg,1328390182621093.jpg,1328390182621093.jpg
1328390182821039,1328390182820457,582,1328390182821039.bin,1328390182821039.jpg,1328390182821039.jpg,1328390182821039.jpg,1328390182821039.jpg,1328390182821039.jpg
1328390183021006,1328390183021599,593,1328390183021006.bin,1328390183021006.jpg,1328390183021006.jpg,1328390183021006.jpg,1328390183021006.jpg,1328390183021006.jpg
1328390183220970,1328390183222863,1893,1328390183220970.bin,1328390183220970.jpg,1328390183220970.jpg,1328390183220970.jpg,1328390183220970.jpg,1328390183220970.jpg
1328390183420941,1328390183423804,2863,1328390183420941.bin,1328390183420941.jpg,1328390183420941.jpg,1328390183420941.jpg,1328390183420941.jpg,1328390183420941.jpg
1328390183620905,1328390183623952,3047,1328390183620905.bin,1328390183620905.jpg,1328390183620905.jpg,1328390183620905.jpg,1328390183620905.jpg,1328390183620905.jpg
1328390183820875,1328390183823532,2657,1328390183820875.bin,1328390183820875.jpg,1328390183820875.jpg,1328390183820875.jpg,1328390183820875.jpg,1328390183820875.jpg
1328390184020842,1328390184023744,2902,1328390184020842.bin,1328390184020842.jpg,1328390184020842.jpg,1328390184020842.jpg,1328390184020842.jpg,1328390184020842.jpg
1328390184220807,1328390184223757,2950,1328390184220807.bin,1328390184220807.jpg,1328390184220807.jpg,1328390184220807.jpg,1328390184220807.jpg,1328390184220807.jpg
1328390184420781,1328390184423841,3060,1328390184420781.bin,1328390184420781.jpg,1328390184420781.jpg,1328390184420781.jpg,1328390184420781.jpg,1328390184420781.jpg
1328390184620741,1328390184624100,3359,1328390184620741.bin,1328390184620741.jpg,1328390184620741.jpg,1328390184620741.jpg,1328390184620741.jpg,1328390184620741.jpg
1328390184820710,1328390184823788,3078,1328390184820710.bin,1328390184820710.jpg,1328390184820710.jpg,1328390184820710.jpg,1328390184820710.jpg,1328390184820710.jpg
1328390185020668,1328390185023783,3115,1328390185020668.bin,1328390185020668.jpg,1328390185020668.jpg,1328390185020668.jpg,1328390185020668.jpg,1328390185020668.jpg
1328390185220642,1328390185217642,3000,1328390185220642.bin,1328390185220642.jpg,1328390185220642.jpg,1328390185220642.jpg,1328390185220642.jpg,1328390185220642.jpg
1328390185420611,1328390185418761,1850,1328390185420611.bin,1328390185420611.jpg,1328390185420611.jpg,1328390185420611.jpg,1328390185420611.jpg,1328390185420611.jpg
1328390185620576,1328390185623600,3024,1328390185620576.bin,1328390185620576.jpg,1328390185620576.jpg,1328390185620576.jpg,1328390185620576.jpg,1328390185620576.jpg
1328390185820544,1328390185817577,2967,1328390185820544.bin,1328390185820544.jpg,1328390185820544.jpg,1328390185820544.jpg,1328390185820544.jpg,1328390185820544.jpg
1328390186020503,1328390186018790,1713,1328390186020503.bin,1328390186020503.jpg,1328390186020503.jpg,1328390186020503.jpg,1328390186020503.jpg,1328390186020503.jpg
1328390186220480,1328390186224025,3545,1328390186220480.bin,1328390186220480.jpg,1328390186220480.jpg,1328390186220480.jpg,1328390186220480.jpg,1328390186220480.jpg
1328390186420449,1328390186418639,1810,1328390186420449.bin,1328390186420449.jpg,1328390186420449.jpg,1328390186420449.jpg,1328390186420449.jpg,1328390186420449.jpg
1328390186620416,1328390186619804,612,1328390186620416.bin,1328390186620416.jpg,1328390186620416.jpg,1328390186620416.jpg,1328390186620416.jpg,1328390186620416.jpg
1328390186820403,1328390186821011,608,1328390186820403.bin,1328390186820403.jpg,1328390186820403.jpg,1328390186820403.jpg,1328390186820403.jpg,1328390186820403.jpg
1328390187020353,1328390187015968,4385,1328390187020353.bin,1328390187020353.jpg,1328390187020353.jpg,1328390187020353.jpg,1328390187020353.jpg,1328390187020353.jpg
1328390187220317,1328390187217988,2329,1328390187220317.bin,1328390187220317.jpg,1328390187220317.jpg,1328390187220317.jpg,1328390187220317.jpg,1328390187220317.jpg
1328390187420294,1328390187419076,1218,1328390187420294.bin,1328390187420294.jpg,1328390187420294.jpg,1328390187420294.jpg,1328390187420294.jpg,1328390187420294.jpg
1328390187620251,1328390187620612,361,1328390187620251.bin,1328390187620251.jpg,1328390187620251.jpg,1328390187620251.jpg,1328390187620251.jpg,1328390187620251.jpg
1328390187820220,1328390187821822,1602,1328390187820220.bin,1328390187820220.jpg,1328390187820220.jpg,1328390187820220.jpg,1328390187820220.jpg,1328390187820220.jpg
